20201221085118,34.674885,135.82171833333334
,adress,rssi,uuid
0,00:a0:50:53:1a:d2,-73,null
1,38:77:ab:ad:7c:f4,-90,null
2,4a:ea:30:7e:3b:03,-45,null
3,6e:7d:65:36:ce:39,-82,null
4,01:34:58:54:36:a1,-84,null
5,3c:48:92:f9:17:5d,-83,0000fd6f-0000-1000-8000-00805f9b34fb
6,4c:07:10:3a:52:3c,-79,null
7,54:ba:d5:e7:41:92,-65,null
8,38:ea:ae:05:ff:ac,-45,0000fd6f-0000-1000-8000-00805f9b34fb
9,7d:dd:7f:a7:9d:62,-78,null
10,57:ca:f3:c0:42:d6,-90,0000fd6f-0000-1000-8000-00805f9b34fb
11,7d:68:42:c5:dc:71,-87,null
12,70:f3:14:ec:97:9e,-89,null
13,5f:72:a4:ee:42:09,-34,null
14,31:fd:50:14:4f:46,-89,0000fd6f-0000-1000-8000-00805f9b34fb
15,01:6f:9a:51:4f:54,-87,0000fd6f-0000-1000-8000-00805f9b34fb
16,7d:dc:eb:f3:ba:91,-90,null
17,5a:fb:b8:55:b1:a7,-94,null
18,e0:7f:b4:6c:c4:70,-36,null
19,23:b6:e9:e8:83:31,-96,0000fd6f-0000-1000-8000-00805f9b34fb
