20201221150812,34.681455,135.82028333333332
,adress,rssi,uuid
0,28:e4:c3:29:ec:3c,-85,0000fd6f-0000-1000-8000-00805f9b34fb
1,2c:58:54:84:5d:25,-73,0000fd6f-0000-1000-8000-00805f9b34fb
2,00:a0:50:53:32:5a,-85,null
3,5b:4f:93:53:70:4e,-39,null
4,2c:41:a1:eb:de:8b,-91,null
5,55:94:53:a4:5b:00,-81,null
6,44:a5:ec:73:49:e9,-71,null
7,7f:9b:44:aa:91:f6,-86,null
8,5c:48:a6:f3:0a:9f,-90,null
9,56:e6:39:8b:9c:9a,-94,null
10,43:6b:16:48:d8:7c,-84,null
11,79:88:8a:30:54:c3,-90,null
12,41:33:f1:50:ed:4f,-95,null
13,70:0c:81:07:c0:eb,-52,null
14,2b:51:97:b7:db:19,-93,null
15,4d:e2:5c:28:ad:f3,-95,null
16,77:a8:a0:a6:28:1c,-83,null
17,57:31:e5:e9:25:b8,-93,null
18,6b:10:53:ea:c4:d2,-95,null
19,79:6e:40:15:d4:08,-92,null
20,7f:50:a6:20:f8:f4,-93,null
21,ea:18:fd:92:f2:24,-55,null
22,6f:db:04:cb:19:5d,-93,null
23,44:81:b6:79:4c:77,-95,null
24,4b:5c:32:2b:19:cd,-94,null
25,4d:73:46:83:ef:58,-96,null
26,4f:59:12:74:f4:8b,-93,null
