20201221094900,34.68174833333333,135.79059166666667
,adress,rssi,uuid
0,00:a0:50:52:f3:a8,-65,null
1,45:a8:10:ec:19:5e,-51,null
2,52:68:0c:04:83:c5,-88,null
3,4c:87:5d:5e:e7:a0,-82,null
4,79:1b:75:6c:2e:6f,-38,null
5,39:24:07:85:b3:f1,-52,0000fd6f-0000-1000-8000-00805f9b34fb
6,dc:ca:01:ca:d7:5e,-38,null
7,74:bf:c0:e9:e9:da,-93,null
8,4f:72:06:83:19:e0,-95,null
9,76:17:cb:6a:56:33,-88,null
10,73:ee:33:1a:91:8c,-81,null
11,0a:dd:2a:33:f3:1b,-91,0000fd6f-0000-1000-8000-00805f9b34fb
12,00:0d:44:f8:18:73,-94,null
13,51:10:78:c3:76:b4,-93,null
14,28:3f:37:a6:49:ee,-94,null
15,cd:e4:b2:a8:94:ee,-86,null
16,68:26:49:e4:e7:bc,-95,null
17,cd:e4:b2:a8:94:ed,-90,null
