20201221174540,34.678473333333336,135.76969666666668
,adress,rssi,uuid
0,22:31:29:0d:ed:df,-35,0000fd6f-0000-1000-8000-00805f9b34fb
1,00:a0:50:53:1a:aa,-78,null
2,73:7f:8d:b8:08:7f,-63,null
3,58:ee:7a:53:6f:ff,-47,null
4,63:88:8b:ea:15:fc,-84,null
5,71:c2:ac:57:ac:66,-87,null
6,64:a1:c3:70:62:16,-36,null
7,7f:56:7f:72:40:94,-63,null
8,1b:77:52:c9:1c:3e,-58,0000fd6f-0000-1000-8000-00805f9b34fb
9,78:4f:1e:55:29:f2,-89,null
10,5a:12:b6:b5:69:7a,-92,null
11,79:99:79:7c:cf:c5,-90,null
12,75:18:17:93:fe:29,-90,null
13,08:9e:9d:86:dd:61,-85,0000fd6f-0000-1000-8000-00805f9b34fb
14,1c:e6:2b:e8:b5:eb,-91,null
15,2b:32:59:34:cf:48,-47,0000fd6f-0000-1000-8000-00805f9b34fb
16,70:08:07:58:33:55,-36,null
