20201221113510,34.68194333333334,135.79792333333333
,adress,rssi,uuid
0,00:a0:50:53:46:68,-83,null
1,5a:45:58:48:ae:f6,-67,null
2,6d:e3:f9:a6:ef:c5,-48,null
3,44:fd:24:1b:dc:8d,-73,null
4,7d:93:4b:8b:8f:41,-68,null
5,58:d4:90:0c:9e:55,-39,null
6,10:1b:e8:55:0f:be,-32,0000fd6f-0000-1000-8000-00805f9b34fb
7,14:4f:0b:ca:d4:24,-78,0000fd6f-0000-1000-8000-00805f9b34fb
8,49:68:a7:32:f7:90,-62,null
9,7b:f0:30:1b:bc:cf,-71,null
10,58:0d:85:2a:91:17,-86,null
11,53:a1:48:3c:b2:d0,-83,null
12,61:f9:2f:3f:eb:06,-80,null
13,66:f1:63:ba:f1:1d,-88,null
14,08:31:4f:79:92:c6,-91,0000fd6f-0000-1000-8000-00805f9b34fb
15,22:8d:81:64:30:13,-91,null
16,33:e8:da:8e:2a:ba,-96,0000fd6f-0000-1000-8000-00805f9b34fb
17,6b:78:8c:19:58:c4,-87,null
18,57:ad:21:c4:a0:5f,-88,null
19,72:12:f0:ec:81:d7,-86,null
