20201221081845,34.715583333333335,135.738705
,adress,rssi,uuid
0,00:a0:50:53:28:2c,-85,null
1,40:d8:54:84:57:81,-94,null
2,7c:bf:c1:53:e5:91,-94,null
3,68:a6:9a:69:a8:ce,-60,null
4,08:7d:84:43:ad:a5,-70,0000fd6f-0000-1000-8000-00805f9b34fb
5,38:d0:c5:11:dc:a6,-93,0000fd6f-0000-1000-8000-00805f9b34fb
6,44:e3:ec:7a:e0:5e,-74,null
7,23:49:ba:76:c2:7a,-76,0000fd6f-0000-1000-8000-00805f9b34fb
8,54:0a:8e:0a:c2:e9,-69,null
9,25:d0:71:57:a7:f2,-44,0000fd6f-0000-1000-8000-00805f9b34fb
10,61:d3:8b:44:fb:2a,-44,null
11,53:2f:37:c0:b1:5c,-77,null
12,60:98:fd:36:35:e3,-89,0000fd6f-0000-1000-8000-00805f9b34fb
13,56:26:82:31:13:e6,-95,null
