20201221172745,34.724648333333334,135.72121666666666
,adress,rssi,uuid
0,00:a0:50:11:96:4a,-58,null
1,17:df:8f:6c:23:ac,-79,null
2,c0:14:41:21:5b:a4,-39,null
3,23:bd:b6:97:76:f0,-93,null
4,7d:ab:7d:7e:07:93,-87,null
5,3a:4f:33:6c:ef:1b,-85,0000fd6f-0000-1000-8000-00805f9b34fb
6,f8:e9:c8:8a:cb:f6,-63,null
7,79:66:a7:ca:6e:57,-92,null
8,28:24:29:b8:f3:f7,-42,0000fd6f-0000-1000-8000-00805f9b34fb
9,41:d6:63:df:18:6f,-95,null
10,55:a8:8b:70:db:41,-83,null
11,34:2f:74:49:37:a9,-97,0000fd6f-0000-1000-8000-00805f9b34fb
12,75:ce:a8:50:9c:c7,-88,null
13,71:f5:24:7d:d9:8b,-33,null
14,50:32:37:8d:12:eb,-92,null
15,4d:36:0b:08:16:f7,-94,null
16,43:de:7c:6e:e2:ba,-97,null
17,60:1b:14:52:e4:40,-93,null
18,7b:fe:8d:31:26:3d,-93,null
19,43:29:39:36:72:1e,-92,null
20,73:cf:52:b4:ce:64,-92,null
21,4d:3a:39:66:57:80,-91,null
22,45:9d:42:f9:94:02,-96,null
23,41:1f:8b:72:ce:4e,-97,null
24,5b:02:e4:e3:13:b1,-88,null
25,54:81:16:5b:02:fb,-90,null
26,6a:c7:ea:bb:ea:d2,-93,null
27,52:c4:21:7d:bd:23,-94,null
28,27:78:ca:97:0f:f6,-96,null
29,4d:ea:14:f0:6f:59,-86,null
30,66:30:18:66:11:00,-88,null
31,57:a0:42:22:f6:64,-98,null
32,4e:58:8e:4f:61:fd,-85,null
33,94:db:56:c5:62:c4,-92,null
34,64:5f:3a:93:84:dd,-94,null
35,d6:cf:66:46:68:64,-93,null
36,6b:05:c2:b9:74:9d,-92,null
37,6c:49:92:a6:0b:7b,-97,null
38,53:3e:ae:24:9d:e6,-95,null
39,51:8d:ce:ba:39:84,-92,null
40,03:42:6d:0c:55:5d,-90,0000fd6f-0000-1000-8000-00805f9b34fb
41,5b:0b:93:e0:d4:b4,-98,null
