20201221174708,34.69271166666667,135.73343333333332
,adress,rssi,uuid
0,7f:37:9d:22:19:90,-95,null
1,00:a0:50:c4:2a:98,-77,null
2,34:69:d5:30:e7:92,-45,0000fd6f-0000-1000-8000-00805f9b34fb
3,5b:dc:95:9a:43:0c,-98,null
4,17:6f:73:0e:c2:d7,-95,null
5,4e:5f:72:15:c7:7f,-85,null
6,00:9d:6b:5f:d2:05,-96,null
7,70:65:7d:31:36:ef,-90,null
8,3c:98:e0:3f:91:40,-93,null
9,7b:58:b4:3f:1e:c3,-92,null
10,58:24:0f:fb:f5:a2,-35,null
11,c0:14:41:21:5b:a4,-43,null
12,6d:ae:da:b8:bb:59,-94,null
13,47:c2:5d:66:a9:47,-90,null
14,69:26:39:cf:19:ec,-91,null
15,4f:f3:85:04:fe:5d,-92,null
16,38:f9:d3:c6:7c:ac,-95,null
17,52:12:18:4f:f5:f2,-91,null
18,4d:66:5a:51:6b:1f,-93,null
19,55:1b:db:50:02:4c,-84,null
20,53:a4:da:ff:77:fc,-87,null
21,46:0d:d3:d1:85:aa,-84,0000fd6f-0000-1000-8000-00805f9b34fb
22,28:11:a5:4e:7f:db,-92,null
23,55:1f:05:59:8b:d1,-95,null
24,00:1c:fc:6e:ca:00,-95,null
25,a4:c1:ff:b6:46:5e,-97,null
