20201221150314,34.71603666666667,135.75237833333333
,adress,rssi,uuid
0,5c:93:95:47:1f:f4,-63,null
1,00:a0:50:53:45:e7,-71,null
2,44:f6:79:16:18:6b,-85,null
3,65:08:aa:48:12:ab,-56,null
4,26:0c:ef:d8:fe:6e,-57,0000fd6f-0000-1000-8000-00805f9b34fb
5,76:02:aa:19:88:10,-55,null
6,50:d8:24:ae:87:d3,-85,null
7,79:b2:75:be:c0:48,-96,null
8,5c:fe:73:f5:7f:51,-90,null
9,7d:b2:1c:6b:ac:ae,-96,null
10,4f:af:0e:ab:ad:7a,-92,null
11,0c:54:11:b5:5a:34,-99,0000fd6f-0000-1000-8000-00805f9b34fb
12,4b:ec:af:79:17:68,-94,null
13,56:e8:3c:3a:1e:ea,-95,0000fd6f-0000-1000-8000-00805f9b34fb
14,47:71:e2:0b:86:83,-98,null
15,1b:6c:cf:d0:1f:e7,-98,null
