20201221164115,34.68411833333333,135.837375
,adress,rssi,uuid
0,00:a0:50:53:37:26,-88,null
1,68:61:d4:2d:3f:3e,-55,null
2,40:0c:4d:00:5b:8f,-76,null
3,51:33:3e:0b:f3:26,-53,null
4,0e:38:a0:13:d8:26,-95,0000fd6f-0000-1000-8000-00805f9b34fb
5,66:f0:c3:ff:0d:ef,-86,null
6,04:52:c7:d1:2e:f8,-85,null
7,42:bb:d2:40:f4:5e,-40,null
8,25:b2:ad:11:2d:3c,-54,0000fd6f-0000-1000-8000-00805f9b34fb
9,76:5c:a4:e4:2e:25,-58,null
10,66:7f:1e:e1:14:12,-74,null
11,d9:c8:27:03:e5:d4,-69,null
12,65:2a:ed:ba:27:32,-58,null
13,65:48:f2:42:a4:90,-52,null
14,4e:ce:88:d6:17:71,-68,null
15,4f:5e:84:47:53:5a,-70,null
16,6b:0a:31:00:b7:6e,-93,null
17,fc:3c:57:8b:d0:ef,-92,null
18,5b:54:6c:a7:45:83,-87,0000fd6f-0000-1000-8000-00805f9b34fb
19,63:45:3a:53:82:ac,-63,null
20,17:57:78:54:c6:b6,-95,0000fd6f-0000-1000-8000-00805f9b34fb
21,50:87:15:5a:2e:14,-87,null
22,4a:a7:23:52:fb:d7,-69,null
23,4d:24:3f:24:b6:b3,-91,null
