20201221163021,34.67386833333333,135.833575
,adress,rssi,uuid
0,27:87:b8:21:f4:7c,-79,0000fd6f-0000-1000-8000-00805f9b34fb
1,59:60:81:d7:c4:4b,-82,null
2,3d:ab:3d:44:80:86,-74,0000fd6f-0000-1000-8000-00805f9b34fb
3,0f:ea:7a:a1:3c:7c,-36,0000fd6f-0000-1000-8000-00805f9b34fb
4,43:25:5e:3f:7a:22,-88,null
5,6a:db:39:88:9c:65,-72,null
6,00:a0:50:53:37:26,-72,null
7,7e:cc:19:9f:d0:e0,-46,null
8,19:d8:26:c9:0f:c6,-64,0000fd6f-0000-1000-8000-00805f9b34fb
9,7b:3a:88:da:a3:b5,-90,null
10,51:a3:0a:74:f4:0a,-93,null
11,4a:3e:33:b8:e5:f8,-31,null
12,37:b7:de:fa:46:87,-93,0000fd6f-0000-1000-8000-00805f9b34fb
13,53:98:42:e8:37:9d,-89,null
14,5a:80:cc:87:4d:83,-86,null
15,7b:83:5c:8b:65:2a,-94,null
16,28:bf:08:c5:7f:d1,-91,0000fd6f-0000-1000-8000-00805f9b34fb
17,50:99:25:f4:10:ba,-91,null
18,61:12:2c:df:f8:7f,-88,null
19,5d:6f:71:af:24:90,-96,null
20,4e:c5:62:b1:ee:e8,-96,0000fd6f-0000-1000-8000-00805f9b34fb
21,09:52:c7:5e:e9:dd,-92,0000fd6f-0000-1000-8000-00805f9b34fb
22,3b:a6:dd:20:9e:af,-95,null
